51653253927696	2
51653256014232	1
51653256405000	1
51653256750192	1
51653257091268	1
51653257437804	1
51653257861260	1
51653258207856	1
51653258545560	2
51653258852844	1
51653259176280	1
51653259516072	1
51653259840024	1
51653260156320	1
51653260472064	1
51653260785984	1
51653261100672	1
51653261415660	1
51653261730156	1
51653262044304	1
51653262358284	1
51653262672180	1
51653262985776	1
51653263300476	1
51653263615140	1
51653264039196	1
51653264414652	1
51653264817924	1
51653265193008	1
51653265594804	1
51653265926376	1
51653266297908	1
51653266626924	1
51653266997952	1
51653267327088	1
51653267696952	1
51653268025164	1
51653268353052	1
51653268713376	1
51653269072008	1
51653269430952	1
51653269789224	1
51653270147172	1
51653270505636	1
51653273469936	1
51653273906916	1
51653274315132	1
51653274716304	1
51653275129632	1
51653275606932	1
51653276010732	1
51653276412132	1
51653276809344	1
51653277214932	1
51653277616056	1
51653278017288	1
51653278421556	1
51653278825956	1
51653279217336	1
51653279625072	1
51653280029832	1
51653280432804	1
51653280840132	1
51653281245336	1
51653281647288	1
51653282042856	1
51653282436588	1
51653282864376	1
51653283259248	1
51653283651216	1
51653284053000	1
51653284453056	1
51653284851060	1
51653285242788	1
51653285656296	1
51653286115776	1
51653286510360	1
51653286908628	1
51653287306212	1
51653287709160	1
51653288103804	1
51653288517960	1
51653288925072	1
51653289258360	1
51653289653916	1
51653289987000	1
51653290390872	1
51653290723704	1
51653291100984	1
51653291431008	1
51653291803128	1
51653292133164	1
51653292460824	1
51653292831516	1
51653293160808	1
51653293530084	1
51653293859184	1
51653294227956	1
51653294556408	1
51653294914824	1
51653295275196	1
51653295632280	1
51653296000812	1
51653296360488	1
51653296717476	1
51653297073456	1
51653297430360	1
51653297787132	1
51653298143520	1
51653298499584	1
51653298857520	1
51653299213728	1
51653299570284	1
51653299927680	1
51653300285472	1
51653300642568	1
51653300999808	1
51653301356628	1
51653301714216	1
51653302072344	1
51653302431084	1
51653302788288	1
51653303144376	1
51653303500284	1
51653303856384	1
51653304212952	1
51653304571020	1
51653304928920	1
51653305303344	1
51653305664076	1
51653306021496	1
51653306378124	1
51653306736108	1
51653307093672	1
51653307448932	1
51653307806604	1
51653308163652	1
51653308578588	1
51653308974348	1
51653309300376	1
51653309625600	1
51653309950680	1
51653310275880	1
51653310600648	1
51653310926448	1
51653311251648	1
51653311576956	1
51653311902588	1
51653312227608	1
51653312553600	1
51653312879124	1
51653313204804	1
51653313530148	1
51653313854952	1
51653314180824	1
51653314505892	1
51653314877100	1
51653315207868	1
51653315556696	1
51653315900988	1
51653316244476	1
51653316586476	1
51653316930564	1
51653317274964	1
51653317619136	1
51653317962696	1
51653318305956	1
51653318648544	1
51653318991600	1
51653319335028	1
51653319678576	1
51653320021836	1
51653320365048	1
51653320709532	1
51653321053440	1
51653321407404	1
51653321753004	1
51653322096000	1
51653322439260	1
51653322782316	1
51653323124700	1
51653323468008	1
51653323811568	1
51653324155056	1
51653324498388	1
51653324841696	1
51653325184176	1
51653325526332	1
51653325868332	1
51653326211100	1
51653326554156	1
51653326895448	1
51653327237460	1
51653327580924	1
51653327934420	1
51653328279576	1
51653328622920	1
51653328965412	1
51653329308060	1
51653329650336	1
51653329992864	1
51653330335476	1
51653330678592	1
51653331021360	1
51653331363996	1
51653331706380	1
51653332048224	1
51653332390992	1
51653332733724	1
51653333078064	1
51653333421276	1
51653333765748	1
51653334117960	1
51653334461136	1
51653334804624	1
51653335146024	1
51653335488720	1
51653335832892	1
51653336176008	1
51653336518764	1
51653336860932	1
51653337203928	1
51653337546228	1
51653337888792	1
51653338231932	1
51653338574604	1
51653338917468	1
51653339325624	1
51653339671404	1
51653340014616	1
51653340356796	1
51653340710052	1
51653341054668	1
51653341397736	1
51653341741488	1
51653342084040	1
51653342426976	1
51653342879532	2
51653343181776	1
51653343532656	1
51653343877428	1
51653344452084	1
51653344797960	1
51653345144136	1
51653345489076	1
51653345833500	1
51653346179352	1
51653346524832	1
51653346879948	1
51653347225056	1
51653347568568	1
51653347911516	1
51653348254980	1
51653348598492	1
51653348942796	1
51653349286956	1
51653349629508	1
51653349971976	1
51653350315728	1
51653350658904	1
51653351001324	1
51653351343960	1
51653351687484	1
51653352030744	1
51653352373608	1
51653352716544	1
51653353060440	1
51653353413612	1
51653353757916	1
51653354101020	1
51653354443764	1
51653354786772	1
51653355128988	1
51653355472020	1
51653355815832	1
51653356157640	1
51653356501164	1
51653356844880	1
51653357187468	1
51653357530044	1
51653357872956	1
51653358215196	1
51653358558516	1
51653358902268	1
51653359244712	1
51653359588020	1
51653360039784	1
51653360366208	1
51653360691300	1
51653361016440	1
51653361341460	1
51653361666492	1
