51478704299184	1
51478705023060	1
51478705944948	1
51478706670528	1
51478706720028	1
51478706860428	1
51478706949132	1
51478707134052	1
51478707189432	1
51478707231900	1
51478706765892	1
51478707380808	1
51478707472140	1
51478707524532	1
51478707613980	1
51478707726108	1
51478707775020	1
51478707851940	1
51478707967092	1
51478708012488	1
51478708108212	1
51478708206864	1
51478708256148	1
51478708361532	1
51478708412676	1
51478708501440	1
51478708599432	1
51478708650828	1
51478708758852	1
51478708807764	1
51478708895400	1
51478708997676	1
51478709046216	1
51478709151312	1
51478709198544	1
51478709288808	1
51478709386512	1
51478709425056	1
51478707905940	1
51478709457384	1
51478709525040	1
51478709539764	1
51478709633892	1
51478709634936	1
51478709757084	1
51478709763240	1
51478709677152	1
51478709896932	1
51478709937192	1
51478710036216	1
51478709858136	1
51478710088188	1
51478709979672	1
51478709988948	1
51478710266640	1
51478710278112	1
51478709830296	1
51478710309264	1
51478710125856	1
51478710412608	1
51478710481176	1
51478710506208	1
51478710518004	1
51478710542172	1
51478710579132	1
51478710596820	1
51478710390924	1
51478710629508	1
51478710700992	1
51478710710508	1
51478710740052	1
51478710817284	1
51478710741564	1
51478710910008	1
51478710935700	1
51478710971700	1
51478710821760	1
51478711017792	1
51478711077684	1
51478711103796	1
51478711191756	1
51478711079844	1
51478711229148	1
51478711261044	1
51478711288860	1
51478711323348	1
51478711341840	1
51478711375236	1
51478711622736	1
51478711642176	1
51478711668576	1
51478711678452	1
51478711704504	1
51478711709112	1
51478711744680	1
51478711808904	1
51478711862700	1
51478712010960	1
51478711866240	1
51478711891392	1
51478711894356	1
51478711913112	1
51478712233200	1
51478712267400	1
51478712288220	1
51478711913520	1
51478712328288	1
51478712361168	1
51478712464116	1
51478712729868	1
51478712758164	1
51478712802324	1
51478712729808	1
51478712841528	1
51478711744236	1
51478712903028	1
51478712085420	1
51478712993016	1
51478713003108	1
51478713033084	1
51478713037176	1
51478713113148	1
51478713149064	1
51478713245124	1
51478713152640	1
51478713245160	1
51478713280848	1
51478713298848	1
51478713334272	1
51478713174072	1
51478713335760	1
51478713388056	1
51478713471624	1
51478713494052	1
51478713505572	1
51478713514908	1
51478713528780	1
51478713531000	1
51478713563040	1
51478713592860	1
51478713551196	1
51478713689076	1
51478713712236	1
51478713722136	1
51478713582372	1
51478713739560	1
51478713753000	1
51478713785196	1
51478713909204	1
51478713936360	1
51478713978192	1
51478713999552	1
51478714035444	1
51478714056000	1
51478714072020	1
51478714089324	1
51478714109772	1
51478714128000	1
51478714131228	1
51478714155168	1
51478714175844	1
51478714191276	1
51478714257840	1
51478714276236	1
51478714291668	1
51478714322724	1
51478714342692	1
51478714348284	1
51478714368432	1
51478714386828	1
51478714401768	1
51478714416528	1
51478714476396	1
51478714496268	1
51478714511724	1
51478714530084	1
51478714549116	1
51478714567092	1
51478714591332	1
51478714607508	1
51478714622172	1
51478714636584	1
51478714694496	1
51478714714524	1
51478714729632	1
51478714747836	1
51478714766088	1
51478714787376	1
51478714809432	1
51478714824732	1
51478714839240	1
51478714853640	1
51478714910436	1
51478714930500	1
51478714945824	1
51478714961772	1
51478714981296	1
51478715005212	1
51478715027040	1
51478715042652	1
51478715057352	1
51478715072100	1
51478715126508	1
51478715146656	1
51478715162016	1
51478715178048	1
51478715199396	1
51478715224824	1
51478715245836	1
51478715261220	1
51478715275620	1
51478715289984	1
51478715346684	1
51478715366988	1
51478715382276	1
51478715398140	1
51478715419284	1
51478715443764	1
51478715466084	1
51478715481264	1
51478715495628	1
51478715509968	1
51478715564292	1
51478715584104	1
51478715599644	1
51478715614776	1
51478715633448	1
51478715664600	1
51478715684868	1
51478715700360	1
51478715714964	1
51478715729268	1
51478715782008	1
51478715802204	1
51478715817240	1
51478715832264	1
51478715852268	1
51478715882868	1
51478715903460	1
51478715918748	1
51478715933232	1
51478716209916	1
51478716013140	1
51478716031596	1
51478716044460	1
51478716057660	1
51478716069348	1
51478716096816	1
51478716418992	1
51478716438948	1
51478716450528	1
51478716470784	1
51478716476964	1
51478716108636	1
51478716117336	1
51478716541080	1
51478716561516	1
51478716605508	1
51478716624672	1
51478716645288	1
51478716664332	1
51478716669096	1
51478716686736	1
51478716707040	1
51478716726528	1
51478716727752	1
51478716740184	1
51478716880188	1
51478716900852	1
51478716916392	1
51478716931596	1
51478716946224	1
51478716965988	1
51478716771768	1
51478716985272	1
51478717005816	1
51478717008876	1
51478717098048	1
51478717116468	1
51478717132344	1
51478717147212	1
51478717181988	1
51478717200924	1
51478717213968	1
51478717200204	1
51478717239960	1
51478717260348	1
51478717315884	1
51478717333500	1
51478717348908	1
51478717363308	1
51478717378344	1
51478717425456	1
51478717439004	1
51478717449216	1
51478717458300	1
51478717467828	1
51478717476576	1
51478717539408	1
51478717557156	1
51478717572072	1
51478717586760	1
51478717636512	1
51478717643568	1
51478717661064	1
51478717663740	1
51478717683372	1
51478717683528	1
51478717744692	1
51478717762368	1
51478717777716	1
51478717792164	1
51478717843248	1
51478717849848	1
51478717870392	1
51478717872516	1
51478717891464	1
51478717935588	1
51478717950864	1
51478717892964	1
51478717974084	1
51478717991964	1
51478718057736	1
51478718062476	1
51478718080980	1
51478718083212	1
51478718102628	1
51478718158356	1
51478718177460	1
51478718193120	1
51478718102760	1
51478718224056	1
51478718284260	1
51478718304996	1
51478718320128	1
51478718337012	1
51478718356140	1
51478718378544	1
51478718401500	1
51478718416680	1
51478718431224	1
51478718445864	1
51478718501196	1
51478718521452	1
51478718536824	1
51478718552472	1
51478718572200	1
51478718601840	1
51478718622120	1
51478718637132	1
51478718651508	1
51478718666136	1
51478718720976	1
